BIO,PHASEANGLE
508.8139954,262.7260132
587.007019,385.2250061
293.0610046,672.71698
525.9039917,614.2030029
252.0079956,677.7550049
612.927002,775.7369995
547.0079956,725.7069702
652.5410156,465.4039917
619.375,368.2669983
718.5440063,768.0339966
624.1359863,798.5339966
699.7789917,258.2399902
530.21698,770.1270142
430.0190125,603.9110107
222.1089935,254.4750061
782.9959717,326.2810059
653.8040161,596.5159912
317.8169861,436.8059998
524.276001,252.3339996
544.5089722,698.7269897
383.8410034,646.9860229
388.8070068,724.5620117
791.1380005,507.3410034
473.1220093,293.0379944
370.0669861,482.70401
345.4849854,424.6990051
655.0360107,787.0120239
520.1380005,347.9849854
243.5529938,791.8209839
619.0360107,345.7409973
312.0660095,272.243988
645.3410034,376.8330078
723.9569702,440.7690125
280.8429871,500.8349915
433.7420044,627.9810181
255.6900024,706.3610229
663.8989868,588.8079834
417.743988,765.6959839
240.3500061,311.1279907
581.5269775,374.3049927
663.5449829,223.2299957
217.0910034,607.3150024
753.7470093,650.8449707
645.5869751,761.5750122
719.5689697,500.2969971
325.9819946,384.7860107
462.302002,229.4799957
652.9390259,316.5150146
445.3370056,664.2789917
682.2379761,532.302002
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
514.0640259,762.8519897
610.5159912,630.0570068
624.53302,683.6090088
529.1439819,324.2319946
312.4070129,576.2600098
282.7770081,408.5969849
402.5740051,751.9990234
454.7260132,316.1180115
351.3980103,691.690979
652.0109863,432.3519897
225.5820007,540.1950073
205.4109955,420.0950012
718.6799927,463.0100098
273.7430115,536.6359863
694.2349854,791.2860107
546.7700195,275.9909973
362.8779907,270.8970032
408.9110107,781.2670288
690.7319946,466.6470032
707.9099731,445.4110107
474.9989929,516.5139771
376.0130005,509.3280029
306.6740112,794.53302
791.0819702,231.9420013
641.2369995,615.9000244
754.3740234,349.9440002
205.9320068,342.0969849
389.4379883,549.1900024
626.6849976,719.8179932
201.5980072,351.7080078
468.0710144,472.6180115
723.0319824,605.5650024
501.7879944,602.7719727
305.9809875,569.3909912
325.0809937,507.2869873
390.3160095,437.5820007
500.0289917,497.2210083
529.2420044,498.1940002
767.3670044,448.7470093
597.8720093,797.3660278
570.7479858,244.8419952
358.3959961,271.2460022
587.1870117,771.0579834
391.7250061,723.6049805
649.65802,489.243988
252.4320068,691.5020142
761.710022,374.7640076
505.8770142,347.5050049
246.1470032,615.1710205
467.2550049,278.3739929
754.1040039,484.0780029
256.2219849,554.2890015
695.4749756,434.223999
329.552002,449.3129883
369.6589966,353.2470093
401.5750122,333.1950073
763.7449951,286.2489929
650.3809814,739.0310059
548.1970215,295.2999878
455.7650146,543.5499878
561.1339722,571.9310303
416.9819946,362.5849915
278.6589966,709.7150269
648.2689819,490.6900024
779.617981,701.5720215
308.4110107,325.6170044
765.242981,207.5130005
391.6560059,670.9370117
359.631012,425.6740112
718.3359985,515.9619751
559.4500122,536.5130005
499.230011,331.9259949
785.9160156,220.4680023
355.0509949,553.53302
435.7170105,623.3259888
251.147995,612.3049927
711.5460205,773.9489746
682.0650024,665.625
363.45401,757.1389771
590.1480103,206.4190063
630.8540039,483.3160095
309.506012,543.7960205
459.3919983,227.6190033
454.3309937,630.9320068
640.8170166,582.4429932
712.8900146,705.5869751
768.8880005,653.6849976
492.1860046,762.526001
370.3529968,297.2059937
409.3850098,762.2059937
304.5620117,363.4809875
568.9359741,415.803009
373.0350037,650.7360229
285.177002,353.821991
444.3970032,607.6240234
790.6970215,494.6090088
780.1380005,328.4190063
684.6170044,258.197998
342.7170105,392.5539856
669.4530029,490.0639954
204.8029938,550.2940063
520.9660034,713.7800293
259.3049927,476.3529968
447.4509888,401.1090088
624.0469971,267.3450012
518.3430176,229.0879974
639.7119751,421.4920044
678.6879883,566.7969971
644.4509888,325.8340149
593.6229858,494.3680115
305.5870056,685.335022
553.6539917,649.9680176
684.2529907,498.4150085
398.9110107,207.1450043
200.3760071,367.1000061
762.7869873,671.9630127
690.3720093,595.7849731
511.4949951,650.3909912
592.8380127,616.9869995
533.2620239,505.6860046
708.9949951,750.914978
438.2950134,614.9130249
626.7960205,434.1889954
224.5639954,536.9290161
668.6500244,640.7260132
300.6690063,568.2650146
517.25,635.2730103
702.1420288,783.6560059
454.6440125,417.5429993
706.4229736,648.164978
411.9790039,396.2860107
766.7650146,634.1489868
319.3059998,430.0690002
599.1010132,336.2200012
655.9050293,562.9890137
634.2260132,443.1119995
777.7459717,709.2529907
273.868988,466.1029968
375.79599,348.0679932
324.3160095,565.6030273
381.8850098,343.4670105
739.2979736,448.4349976
602.3380127,318.0509949
366.2309875,445.2619934
503.7210083,602.0900269
262.7669983,389.4599915
439.7749939,704.5130005
528.3280029,615.4019775
530.5709839,712.7979736
649.1049805,566.4160156
485.6119995,530.9180298
251.201004,599.5700073
526.4050293,735.6560059
604.3239746,595.3540039
424.2550049,341.5639954
307.3179932,717.8989868
249.628006,567.8790283
790.0620117,285.2009888
314.2609863,259.7900085
733.8040161,740.7459717
205.1080017,228.3500061
660.7990112,359.3160095
603.5770264,223.3880005
255.3659973,781.4000244
631.5029907,584.8469849
774.1760254,322.6220093
458.0629883,628.8729858
666.0339966,542.7160034
503.9819946,349.4440002
762.4400024,799.1290283
558.3200073,510.5039978
470.1380005,706.0020142
404.1440125,333.2420044
451.5270081,517.6699829
282.1520081,537.2449951
361.993988,605.0759888
215.3339996,217.298996
654.5640259,736.2730103
618.4569702,414.0799866
425.9129944,212.7089996
332.6690063,779.7199707
730.0789795,204.7779999
303.8059998,570.9840088
644.197998,600.9569702
756.0059814,685.0040283
510.7139893,497.625
793.4979858,335.6589966
227.279007,793.1270142
674.0759888,528.6389771
448.8760071,412.5289917
323.8009949,428.6000061
262.7869873,438.3869934
696.9890137,450.8280029
558.6420288,770.8549805
682.5170288,564.1749878
729.3809814,341.8590088
722.2479858,397.8469849
603.6939697,782.3480225
476.5509949,431.2460022
286.0140076,467.2080078
435.375,663.3389893
324.5599976,793.9060059
544.1799927,503.7529907
585.2960205,250.2610016
334.9949951,600.7520142
546,629.0789795
616.2130127,755.9869995
533.5700073,552.9699707
742.2620239,515.5120239
369.2290039,717.6439819
523.8850098,744.2509766
611.5130005,779.9530029
576.0059814,682.9019775
717.4500122,216.3710022
223.9649963,413.7980042
453.8049927,609.197998
480.2009888,317.6570129
678.8339844,319.1820068
201.6929932,419.4460144
775.6140137,775.5599976
564.0780029,515.9589844
244.4279938,690.723999
644.3179932,446.2340088
277.769989,304.9159851
482.17099,454.6830139
728.4370117,658.8430176
768.5369873,759.1380005
405.7380066,498
438.8739929,393.2189941
404.8890076,426.5750122
502.5079956,637.4400024
426.2929993,340.5799866
550.3040161,667.4639893
377.3150024,698.947998
441.8429871,645.5490112
252.8139954,551.0319824
267.9570007,308.6799927
395.8779907,652.4650269
231.4279938,328.25
656.7329712,368.7640076
493.3739929,797.6749878
276.0740051,641.5800171
798.9719849,475.6099854
743.2139893,739.2689819
267.7430115,689.5670166
634.2069702,315.8930054
307.7359924,466.0620117
254.326004,756.6129761
349.8829956,247.9649963
432.1879883,634.0650024
208.9989929,527.5930176
240.022995,740.414978
708.5949707,525.6480103
360.0830078,732.3480225
662.822998,218.6349945
622.1680298,553.3339844
396.5130005,669.0200195
315.7309875,288.9060059
472.303009,309.4599915
655.1090088,628.7769775
460.7550049,448.2820129
389.57901,566.5250244
377.2130127,253.7960052
532.664978,624.6989746
789.507019,436.1560059
723.434021,584.2420044
404.3309937,667.3980103
340.4930115,566.0040283
359.2579956,319.144989
509.2170105,285.4219971
764.710022,478.6640015
440.2630005,321.322998
402.6459961,467.4819946
546.9400024,715.9290161
413.9179993,350.6610107
775.7030029,705.3389893
462.8500061,473.8829956
490.9599915,575.7849731
771.8120117,422.473999
733.9060059,748.1489868
382.1879883,377.7319946
312.2669983,318.4039917
525.7030029,350.2529907
700.8930054,311.0440063
554.882019,401.1910095
376.8469849,237.1119995
442.5419922,667.78302
448.8420105,231.8939972
545.8079834,745.809021
752.7750244,725.5109863
370.7430115,357.901001
231.9600067,259.3519897
289.2919922,285.1960144
534.9219971,678.6660156
512.6060181,573.059021
320.2579956,480.8580017
454.2080078,280.9920044
741.4520264,201.9620056
263.4890137,711.2839966
573.1329956,609.7709961
682.8569946,220.322998
348.9909973,473.2309875
602.5170288,797.7420044
644.5009766,207.651001
316.5499878,763.9990234
511.2340088,373.2149963
337.6690063,614.7180176
567.3380127,480.1560059
541.7399902,640.7069702
510.7520142,304.3999939
791.598999,258.7420044
654.2700195,749.322998
540.9130249,744.5549927
674.447998,638.2020264
551.1849976,658.8519897
220.6849976,298.4779968
505.8009949,454.8540039
741.447998,402.7030029
718.0709839,625.0189819
589.9219971,216.0780029
408.7430115,778.8920288
456.3190002,540.2940063
476.5880127,368.0490112
529.1359863,711.0620117
598.9190063,554.1970215
305.7709961,659.0889893
345.3039856,762.3969727
373.6040039,419.4309998
292.4419861,604.2659912
372.3680115,291.2780151
205.1820068,328.2860107
322.8479919,754.9890137
278.2130127,662.0390015
795.5739746,579.0540161
491.2900085,717.2750244
554.53302,677.2529907
555.9180298,649.2080078
399.5929871,370.6359863
529.5969849,638.3220215
460.9400024,348.0599976
501.401001,732.7139893
231.0469971,622.2199707
522.3330078,572.375
331.9760132,654.2990112
535.0770264,721.8010254
693.0759888,412.20401
209.3390045,691.697998
419.3009949,246.25
628.8530273,245.7070007
750.9240112,484.9849854
608.3460083,362.6430054
581.1190186,519.3569946
223.8450012,789.960022
578.2219849,506.026001
417.1170044,628.9429932
473.8739929,506.9570007
393.1640015,558.3270264
482.5299988,790.6550293
470.5639954,482.4240112
600.164978,200.2460022
320.7680054,519.9559937
617.3779907,730.9500122
342.9599915,728.7730103
381.1239929,756.3980103
632.5050049,319.5679932
760.6010132,200.177002
768.0050049,299.8559875
754.1160278,473.3989868
689.0900269,401.3999939
351.2550049,270.6539917
444.7579956,404.8999939
528.7280273,726.7210083
746.7680054,300.0880127
658.7520142,469.7980042
270.5650024,466.276001
346.4530029,498.20401
646.9790039,263.4230042
411.9909973,393.802002
449.6910095,452.4240112
455.5759888,317.1390076
261.4630127,478.1950073
562.7449951,587.8839722
713.4190063,311.6849976
544.0939941,497.5750122
710.6530151,331.9450073
763.6699829,599.5469971
532.0490112,291.5759888
371.6499939,791.5599976
789.1270142,360.2999878
395.8619995,202.8959961
582.0889893,467.4729919
494.4119873,516.242981
407.5589905,751.6469727
597.9589844,799.0789795
391.618988,299.8479919
255.6419983,300.1210022
536.03302,795.9030151
210.5650024,508.8659973
706.151001,427.5169983
472.098999,623.5490112
244.9519958,451.552002
237.4080048,432.1690063
520.2260132,778.4050293
375.7090149,721.9819946
357.2969971,414.8919983
600.7340088,650.1290283
317.9819946,381.571991
341.3059998,266.9630127
319.4580078,629.1279907
627.8950195,557.96698
477.42099,666.4290161
308.4299927,691.776001
740.1069946,649.0549927
200.4539948,253.003006
398.7579956,502.0079956
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
